"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR013_g025",216.592489146079,3.64717736477561,0.774341054007349,4.71004003455691,2.47668137528345e-06,5.84476336125777e-05
"PgR013_g027",41.7887663164105,3.48632494254575,0.857998630161561,4.06332227114312,4.83791617470017e-05,0.000839797546313455
"PgR013_g033",40.3787767794191,4.33494080422428,0.703290644904597,6.16379705265711,7.10209566193632e-10,3.75556188197392e-08
"PgR013_g068",946.292289488588,2.37149491015707,0.564778050123586,4.19898561857731,2.68113346118789e-05,0.000505344989994853
"PgR013_g072",110.038923313174,1.31762811303586,0.428653190379422,3.07387916994054,0.00211294992023889,0.0208953367869858
"PgR013_g083",583.681936759496,3.24012685877133,0.876488826640931,3.69671210891397,0.000218409783807446,0.00314984412960687
"PgR013_g092",32.5680346850309,6.58923112247108,1.44728062543616,4.55283585412836,5.29275694808685e-06,0.000116706312473066
"PgR013_g102",1426.17604428954,-0.878479669813335,0.316521964626966,-2.77541456198359,0.00551313827402027,0.044263860481933
"PgR013_g107",790.124478734891,0.724589445554977,0.207763571902856,3.48756732914552,0.000487436178034358,0.00629095596102648
"PgR013_g129",26.1637671699,5.16162282472271,1.42595882413536,3.6197558704772,0.000294881094673961,0.00407764148107261
"PgR013_g134",4977.98414672348,1.70890535526117,0.374247730220512,4.56624106779288,4.96547710484031e-06,0.000110127532993177
"PgR013_g142",382.117551877975,0.962319865614684,0.278530176274745,3.45499320212056,0.000550306697228558,0.00703087594602302
"PgR014X_g054",5123.58211789213,-0.557067207791512,0.200454012144458,-2.77902747783397,0.00545219128573808,0.043979469537924
"PgR014X_g070",5757.6927275602,-0.545755812539695,0.152200087849764,-3.58577856458538,0.000336074043831018,0.0045861860557203
"PgR014X_g094",488.358370536814,1.72273320809528,0.510704155462101,3.37325081394041,0.000742862515144442,0.00895984756914448
"PgR014X_g095",345.883526486024,-1.61835207033624,0.379847988733619,-4.26052557427431,2.03946742792402e-05,0.000396170016356261
"PgR014X_g124",2160.91476752435,1.55994486103195,0.53355657911279,2.92367280640763,0.00345928152960334,0.03086154550268
"PgR014X_g136",870.638416632262,2.4311040174082,0.813410096669916,2.98878023196552,0.00280093516888152,0.0263089435926944
"PgR015_g012",4.13700006549985,3.43919705396472,1.22491196205204,2.8077095828203,0.00498952009607697,0.0411185415132692
"PgR015_g017",9898.86701439365,3.14651903522021,0.806460196186918,3.90164207743604,9.55423576075283e-05,0.00154136272400168
"PgR015_g024",8.59561873409714,2.86369564907153,0.93560301375235,3.06080207842248,0.00220744960964029,0.0216239189033546
"PgR015_g042",295.516695663139,7.95943236243364,0.95394318655437,8.34371739808007,7.19909114359244e-17,2.56962559506603e-14
"PgR015_g060",441.683008617309,2.71224905179279,0.676008357109383,4.01215313874282,6.01674467343062e-05,0.00102266752470126
"PgR015_g066",59.9969091878541,-4.1145138187956,1.31966429944546,-3.11784885029061,0.00182176206553374,0.0186453103158838
"PgR015_g069",200.465114017325,3.84470815824092,0.760104166365411,5.05813325116365,4.23380560421561e-07,1.19403771879878e-05
"PgR015_g070",956.142937611551,5.01253884788767,0.625072612882148,8.01913048913685,1.06496325982048e-15,2.76454780765218e-13
"PgR015_g087",131.802460271555,1.68358293633696,0.504280683882031,3.33858303549618,0.000842068587021508,0.00988500246758444
"PgR015_g109",3385.81107745149,-0.713428305733209,0.252910000888358,-2.82087819076849,0.00478923843152382,0.0397259850144263
"PgR015_g114",30.3238087680576,3.92639041476589,1.07826788204396,3.64138678351713,0.000271173374099199,0.00380041997418534
"PgR015_g119",2617.29655364807,3.37326292279847,0.605231730421737,5.57350639968582,2.49662477203596e-08,9.31910070137084e-07
"PgR015_g127",85.2697791655297,6.81273896787192,0.730411426357771,9.32726231001607,1.08640741086029e-20,1.24089454468462e-17
"PgR015_g140",3377.69309230196,2.45026210976182,0.570362073681263,4.29597657843411,1.73925946740486e-05,0.000344295002369122
"PgR015_g145",465.282306762195,4.21139977744439,0.666429777047911,6.31934514706059,2.62674013122353e-10,1.56263675931433e-08
"PgR016_g020",106.771176924787,1.71393809196135,0.511770308431902,3.34903776894164,0.000810927404915898,0.00959835525279729
"PgR016_g038",454.59071410239,1.96872577979851,0.524296541410144,3.75498525033837,0.000173351686556384,0.00258488637577939
"PgR016_g047",132.133186286032,3.57892922925134,1.04161808516929,3.43593230590816,0.000590518502335607,0.00746943780030709
"PgR016_g066",7850.08741517772,-2.97730836659783,0.792015787348287,-3.75915280245363,0.000170489693016148,0.00254553369102019
"PgR016_g083",1290.39762452478,3.05411158052552,0.469638706028192,6.50310875429034,7.86768725081063e-11,5.38112118435683e-09
"PgR016_g088",3020.29697623925,-0.504986920386751,0.147783826865417,-3.41706485139695,0.000633001988195581,0.00788192601872299
"PgR016_g099",21.7352996229347,2.37656350243556,0.773754812032151,3.07146846194581,0.00213008665273602,0.0210465828266011
"PgR016_g108",12.6462498434946,7.68234223641401,1.29340782855262,5.93961321929751,2.85695312894587e-09,1.33192320974774e-07
"PgR016_g136",82264.5913452715,4.57930107216858,0.714343179974615,6.41050576325417,1.45037670924653e-10,9.30685549045723e-09
"PgR016_g137",7959.2620481458,2.18890536259309,0.67756100507427,3.23056572943297,0.00123545494040296,0.0135505319109534
"PgR016_g139",258.959782305632,8.86575043425786,0.96417175666609,9.19519823409247,3.74303798330765e-20,3.88663453139454e-17
"PgR017X_g004",390.142447269632,-0.626486662793791,0.164791481928803,-3.80169323960847,0.000143710590024773,0.00219153853039113
"PgR017X_g013",171.420432119022,-2.93366717357888,0.750419296599233,-3.90937065034672,9.25368885506426e-05,0.00150563581342655
"PgR017X_g014",42.8105194009227,3.33074401448295,1.13443207935704,2.93604533501091,0.00332425736065874,0.0300342156878021
"PgR017X_g029",172.052446619825,0.977488164414998,0.309427337137429,3.15902328946733,0.00158298839824104,0.0166337566556662
"PgR017X_g032",6.99057467147738,-4.94487381590069,1.67936145827664,-2.94449642840745,0.00323480680003366,0.0294406081832545
"PgR017X_g070",3372.0484478157,-0.546634093496093,0.19355732261626,-2.82414576781386,0.00474068189432216,0.0394090746702676
"PgR017X_g074",55.8749052040053,3.44425490710706,0.843355415266144,4.08398979215677,4.42689762606666e-05,0.000780309022915639
"PgR017X_g092",158.427404779345,1.33981914696,0.42824804719077,3.12860538594155,0.0017563801399692,0.018171534382906
"PgR017X_g096",435.70399055601,3.61185309456445,0.527991225713013,6.84074454018987,7.87826373455174e-12,6.71533793851119e-10
"PgR017X_g116",298.748244098543,-1.18627632362003,0.383590162922663,-3.09256190143542,0.00198436843320617,0.0198912091780718
"PgR017X_g120",3026.31020272386,2.98992222161136,0.601377660674616,4.97178797472676,6.63382334766029e-07,1.77450890578398e-05
"PgR018_g012",27.8201408073682,2.78435334557794,0.612158402124411,4.5484197160657,5.40502554348581e-06,0.000118723464918644
"PgR018_g038",15.3297390477661,6.78096276569133,0.999879690302392,6.7817786794335,1.18705229579022e-11,9.89672359307727e-10
"PgR018_g039",182.952770357731,3.24073397979119,0.506407868456976,6.39945423767939,1.55933305729227e-10,9.95011294993986e-09
"PgR018_g062",57.5264137057021,7.35537615647355,0.861442903439379,8.53843722794236,1.36049267319097e-17,5.97674896661049e-15
"PgR018_g063",7.89425709245886,7.11556580511285,1.60535143405476,4.43240380527803,9.31882820842917e-06,0.000196383128776159
"PgR018_g064",17749.2127335786,2.17314238800243,0.554993659337044,3.91561660469834,9.01734491272541e-05,0.00147137305133071
"PgR018_g071",317.44833852062,3.60328937333962,1.02960613481204,3.49967745092877,0.000465821441938694,0.00604615057934519
"PgR018_g075",86.3674068801943,4.44841976932981,0.754184317028036,5.89831910965665,3.6722325293183e-09,1.66445396626483e-07
"PgR018_g084",75.6213103964698,1.26563911462558,0.391829598160304,3.23007531990421,0.00123757610274053,0.0135505319109534
"PgR018_g086",3794.71163089755,-1.11300925139127,0.385687484233896,-2.88578005999359,0.0039044490654349,0.0338622757975683
"PgR018_g109",296.307096993512,3.32094081634043,0.703511204749007,4.72052299085306,2.35239016453601e-06,5.58218438384833e-05
"PgR018_g123",168.36372019662,2.13799961259201,0.523875434853931,4.08112209572899,4.48188024039424e-05,0.000787178962907438
