"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR062_g015",9242.68366881142,0.516198683933124,0.1208849210069,4.27016603587521,1.95327500578645e-05,0.002459021862215
"PgR062_g064",763.169841344876,-0.523551572237426,0.11573266477249,-4.52380123854089,6.07387676631363e-06,0.00144587190260961
"PgR063X_g010",3585.91230472195,0.933602164088885,0.267866057646911,3.48533208085481,0.000491526619041077,0.0214597516907104
"PgR063X_g022",5854.96699715421,2.09665690232028,0.4137909751447,5.06694690861031,4.04246971134789e-07,0.000367423747036875
"PgR063X_g038",1126.73288062084,0.809439597731847,0.224749683094994,3.60151608040189,0.000316366850018937,0.0168246583323901
"PgR064_g002",4705.21764675544,0.643405088524008,0.189981792742287,3.38666710760434,0.000707471756561573,0.0265913632409872
"PgR065_g028",1009.0404414641,-0.726921454850744,0.160477614393133,-4.52973741913908,5.90570372195055e-06,0.00144012745883077
"PgR069_g019",664.64576847545,0.595653684644929,0.122464520014787,4.86388779846608,1.15102177931871e-06,0.00061994275122623
"PgR070_g015",884.740378483156,-0.739960037681466,0.219318943408053,-3.3738993366603,0.000741114638906556,0.026987660973724
"PgR070_g049",935.439215883475,-0.848371873165101,0.270291214481725,-3.13873269906988,0.00169680151745442,0.0432261087190398
"PgR073_g025",510.776822818975,-0.511187674386383,0.164329147882928,-3.11075473202457,0.00186609865890376,0.0456167589039605
"PgR074X_g032",2809.33105814955,0.745751342395088,0.209018405087146,3.56787404479601,0.000359889419893086,0.018172598081268
"PgR075_g025",472.720024035874,-0.581507173408898,0.179408078165786,-3.24125412497616,0.00119005044559875,0.0353060069884163
"PgR075_g041",390.142509589481,-1.85425870596713,0.581795246598089,-3.18713278736716,0.00143690789576564,0.0393594661420955
"PgR075_g065",263.40487376996,0.669836034508267,0.193069449713072,3.46940458733236,0.000521613302702941,0.0225761463221818
"PgR076_g006",2101.03289075353,0.85905788011909,0.263725450511007,3.25739468244167,0.00112439974079747,0.0341694486580338
"PgR080_g023",1194.19554857439,-0.536257035145303,0.151693785969888,-3.53512855992502,0.000407576811188048,0.0195911199916255
"PgR083X_g012",1125.54718641824,0.51809477357796,0.168008606113612,3.08373949146159,0.00204416506422638,0.0470062636431413
"PgR084X_g016",278.181296005787,-0.529180395711576,0.148271698778588,-3.56899125099925,0.000358358391192443,0.018172598081268
"PgR084X_g033",2726.24150444123,0.703384616256221,0.189827609933299,3.70538625283948,0.000211068836816401,0.0131891639405648
"PgR089_g047",3060.84081326277,0.574929742704897,0.185747160045183,3.09522763397861,0.00196661901136648,0.0463202216107889
"PgR091_g024",9699.83659108458,0.509824635991579,0.154024240444613,3.31002856771049,0.000932864496621823,0.0305796040564754
"PgR093_g007",1800.48108626302,0.778052465684103,0.220308093395005,3.53165629865936,0.000412965729655757,0.0197497943960043
"PgR093_g024",3139.00152476222,0.67781906216917,0.202599108569248,3.34561719918669,0.000820996545819377,0.0283181482475531
"PgR093_g025",405.772712457693,-0.780470326831962,0.243868989581975,-3.20036724706079,0.00137252580563616,0.0386549662105643
"PgR093_g034",3298.57185739726,0.808558148874402,0.26327557237036,3.07114762526077,0.00213237693337188,0.0487443762825649
"PgR094_g014",267.121429911208,-0.530440546842092,0.145603096493945,-3.64305814652883,0.000269417946313315,0.0152183086284776
"PgR094_g017",2689.50639801662,0.873416022235841,0.281639613420254,3.10118314547094,0.00192749034288355,0.0462689535696057
