Gene,Degree,Eigen,Closeness,Betweenness,Strengths
PgR074X_g021,1,9.24653E-09,1.91703E-05,0,1
PgR074X_g023,2,3.64135E-12,1.50784E-05,1535.0726,2
PgR074X_g024,3,1.32592E-14,1.32277E-05,430.7076359,3
PgB02X_g043,3,1.10098E-05,1.85113E-05,703.5803185,3
PgR074X_g028,24,0.001993348,2.11412E-05,52779.75061,24
PgR074X_g031,34,1.18312E-05,2.47831E-05,41642.02121,34
PgR074X_g032,16,1.19802E-07,2.05563E-05,18422.23608,16
PgR074X_g033,7,2.78026E-06,2.16193E-05,5168.865442,7
PgR074X_g034,2,7.93466E-08,1.84563E-05,17.00826416,2
PgR074X_g035,3,1.53667E-09,1.78069E-05,11257.36888,3
PgR074X_g036,19,2.44775E-07,2.19327E-05,9504.968994,19
PgR027_g015,2,1.43344E-07,1.87424E-05,209.896919,2
PgR074X_g041,5,2.32725E-06,1.91721E-05,4848.47867,5
PgR074X_g043,9,2.31569E-07,2.07194E-05,6429.072858,9
PgR074X_g045,43,1.88454E-10,1.6275E-05,8394.714964,43
PgR074X_g046,18,3.38446E-06,2.24659E-05,8203.144008,18
PgR074X_g049,13,3.17777E-05,2.33601E-05,15687.82412,13
PgR074X_g050,40,4.89091E-05,2.50119E-05,11606.22756,40
PgR075_g001,1,8.95492E-10,1.71456E-05,0,1
PgR075_g002,4,1.57494E-08,1.90552E-05,1613.820147,4
PgR075_g003,6,4.42192E-09,1.91095E-05,816.6257903,6
PgR075_g004,128,0.29362725,2.42377E-05,60286.33235,128
PgR075_g005,18,2.30689E-07,2.06954E-05,12904.69262,18
PgR075_g006,34,7.79787E-07,2.32731E-05,25025.41502,34
PgR075_g007,211,0.509672971,2.35732E-05,15028.05882,211
PgR075_g008,8,4.23445E-07,2.2202E-05,1487.390664,8
PgR075_g009,6,3.33069E-05,2.08368E-05,5784.8686,6
PgR075_g010,8,1.59763E-05,2.20941E-05,70.33796134,8
PgR075_g012,3,1.32204E-07,1.7935E-05,10550.29032,3
PgR075_g013,29,0.000197132,2.46755E-05,8028.649062,29
PgR075_g014,10,1.8363E-06,2.25109E-05,7221.274745,10
PgR003_g137,4,1.16023E-07,1.98657E-05,11065.73766,4
PgR075_g015,9,1.89659E-06,2.18737E-05,133.0494549,9
PgR075_g016,66,0.10962957,2.19375E-05,5935.817818,66
PgR075_g018,2,5.06605E-05,1.98977E-05,217.8265353,2
PgR075_g019,202,0.40742898,2.31022E-05,10607.65453,202
PgR075_g021,29,5.9142E-05,2.45405E-05,14016.79098,29
PgR075_g022,11,4.23173E-06,2.31653E-05,2758.705236,11
PgR075_g023,18,0.041984798,2.10124E-05,54.76654796,18
PgR075_g024,18,0.000191873,2.31225E-05,13881.89867,18
PgR075_g025,86,3.61925E-05,2.62923E-05,76931.95553,86
PgR075_g026,171,0.362193549,2.35505E-05,10223.33574,171
PgR075_g027,69,0.121584863,2.22578E-05,1876.202329,69
PgR075_g029,25,0.001475787,2.42019E-05,11814.86709,25
PgR075_g030,41,0.000204802,2.47054E-05,26254.45017,41
PgR075_g031,55,0.001600888,2.47954E-05,29160.23529,55
PgR075_g032,16,1.12744E-05,2.33198E-05,16441.95709,16
PgR075_g033,134,2.86497E-05,2.55317E-05,19703.97587,134
PgR075_g036,1,0.00028059,1.87487E-05,0,1
PgR075_g037,1,0.001667116,1.86074E-05,0,1
PgR075_g038,10,6.34041E-06,2.16146E-05,3192.124463,10
PgR075_g039,191,0.407685257,2.39521E-05,43657.22041,191
PgR001X_g222,3,8.32271E-08,2.02171E-05,1492.500215,3
PgR075_g040,6,6.12535E-07,1.91839E-05,2132.506919,6
PgR075_g041,52,0.00038258,2.47188E-05,28781.51254,52
PgR075_g042,4,1.65786E-10,1.5918E-05,105.9881135,4
PgR075_g044,315,0.653160237,2.32202E-05,13473.86842,315
PgR075_g046,3,7.77656E-07,1.98189E-05,157.5991868,3
PgR075_g047,19,2.73158E-07,2.17817E-05,26579.86471,19
PgR075_g048,16,1.14774E-06,2.26958E-05,18801.74914,16
PgR075_g049,3,4.74563E-08,1.88929E-05,1094.528334,3
PgR075_g050,23,3.64462E-07,2.22757E-05,3328.138978,23
PgR075_g051,1,1.68523E-10,1.36599E-05,0,1
PgR075_g052,9,1.979E-05,2.27319E-05,9438.471911,9
PgR075_g054,9,1.10898E-06,2.20153E-05,1257.802515,9
PgR075_g055,10,1.14221E-07,1.99493E-05,5970.463314,10
PgR075_g056,48,1.29524E-05,2.53762E-05,17607.13763,48
PgR075_g057,36,0.00082261,2.58104E-05,52647.77204,36
PgR075_g058,2,9.70891E-05,1.91905E-05,23.86179661,2
PgR075_g060,16,6.96323E-07,2.21146E-05,15133.72832,16
PgR075_g061,11,1.39379E-06,2.21744E-05,19688.91109,11
PgR075_g062,11,8.59939E-06,2.22841E-05,7187.920115,11
PgR075_g063,35,6.00569E-05,2.49414E-05,50073.14333,35
PgR075_g065,5,8.37231E-07,2.14486E-05,77.03426071,5
PgR075_g066,23,0.000534213,2.4681E-05,18469.54368,23
PgR075_g067,14,2.69202E-06,2.29589E-05,4795.956196,14
PgR075_g069,27,0.004207934,2.45664E-05,31137.66736,27
PgR076_g001,13,6.06784E-06,2.275E-05,1559.444569,13
PgR006_g205,5,2.64221E-06,2.1058E-05,1414.68447,5
PgR076_g002,11,0.012602782,2.15452E-05,1419.837664,11
PgR076_g005,20,1.00428E-05,2.38521E-05,10629.11554,20
PgR076_g006,44,0.000101783,2.57354E-05,61042.56764,44
PgR076_g007,14,3.56307E-07,2.20546E-05,9352.731208,14
PgR076_g009,379,0.856617633,2.41307E-05,23135.87148,379
PgR076_g011,55,6.25201E-07,2.28754E-05,24549.48482,55
PgR076_g012,42,0.00025998,2.52353E-05,41766.26758,42
PgR076_g013,59,1.35152E-05,2.54848E-05,99004.59261,59
PgR076_g014,2,1.37955E-13,1.323E-05,9421.987239,2
PgR076_g017,26,5.45615E-07,2.3033E-05,12242.14757,26
PgR076_g018,92,5.46685E-06,2.39183E-05,4830.916006,92
PgR076_g019,31,0.001756296,2.41768E-05,43317.50708,31
PgR076_g020,116,0.245512288,2.32477E-05,14264.65311,116
PgR076_g021,43,2.02115E-05,2.49956E-05,16807.15443,43
PgR076_g023,41,8.25932E-07,2.26536E-05,15937.91759,41
PgR076_g024,12,8.9356E-07,2.20507E-05,11683.90046,12
PgR076_g027,41,5.66706E-07,2.28666E-05,88691.00507,41
PgR076_g028,1,6.13865E-11,1.52791E-05,0,1
PgR077_g002,5,1.30443E-07,2.02343E-05,2009.272183,5
PgR077_g003,10,8.12537E-08,2.08468E-05,5477.361587,10
PgR077_g004,3,3.30451E-07,1.95019E-05,404.0820046,3
PgR077_g007,33,1.41595E-05,2.45254E-05,14369.08397,33
PgR077_g008,9,8.67394E-06,2.18991E-05,4701.673615,9
PgR077_g009,87,3.76278E-05,2.50163E-05,26337.84041,87
PgR077_g010,15,2.21579E-06,2.22336E-05,13957.75047,15
PgR077_g011,4,4.65438E-09,1.84532E-05,917.2607683,4
PgR077_g012,6,1.02211E-05,2.10584E-05,1300.566239,6
PgR077_g013,24,0.001512042,2.44511E-05,27761.23304,24
PgR077_g015,3,4.94008E-08,1.98157E-05,33.34680136,3
PgR077_g016,8,0.001772589,2.26413E-05,1920.213294,8
PgR077_g017,9,7.86322E-13,1.46744E-05,3051.638828,9
PgR077_g018,3,8.2955E-07,1.98961E-05,1611.490126,3
PgR077_g019,21,2.24757E-06,2.2951E-05,16920.16229,21
PgR077_g020,1,4.16317E-17,1.07182E-05,0,1
PgR077_g021,281,0.702294095,2.29637E-05,3036.670997,281
PgR077_g022,16,2.65355E-09,1.86511E-05,4886.03397,16
PgR077_g023,13,0.002048068,2.31879E-05,26920.27769,13
PgR077_g027,201,0.477058581,2.34692E-05,16217.39585,201
PgR077_g028,1,5.76494E-11,1.55817E-05,0,1
PgR077_g029,13,4.64557E-07,2.23269E-05,8860.958111,13
PgR077_g030,12,8.50812E-07,2.25698E-05,9579.568743,12
PgR077_g031,43,4.08186E-05,2.54848E-05,60108.00981,43
PgR077_g032,12,2.42815E-06,2.28368E-05,16908.22832,12
PgR077_g033,13,5.86163E-05,2.27666E-05,8482.680369,13
PgR077_g034,6,3.82311E-11,1.54701E-05,32629.31263,6
PgR077_g035,21,0.001970487,2.43451E-05,19976.45252,21
PgR077_g037,324,0.749794814,2.35532E-05,8672.025959,324
PgR078_g001,199,0.489228629,2.28472E-05,6823.762,199
PgR078_g002,9,3.78513E-06,2.18708E-05,6450.07827,9
PgR078_g003,50,3.20822E-06,2.4233E-05,32923.39347,50
PgR078_g004,6,1.39167E-05,2.05609E-05,2902.044197,6
PgR078_g005,22,0.002322681,2.11707E-05,46531.38961,22
PgR078_g006,17,1.17463E-05,2.28159E-05,9657.718676,17
PgR078_g007,2,9.43132E-09,1.80265E-05,31.68902377,2
PgR078_g008,28,0.000182497,2.53216E-05,25673.33558,28
PgR078_g010,4,8.31197E-08,1.91465E-05,3663.629533,4
PgR078_g011,9,1.15622E-08,1.95278E-05,4527.599922,9
PgR078_g012,1,9.28061E-14,1.29899E-05,0,1
PgR078_g014,95,0.206621615,2.291E-05,13466.63862,95
PgR078_g015,4,9.30682E-10,1.77664E-05,516.1213434,4
PgR078_g017,21,3.35487E-05,2.35466E-05,7771.467617,21
PgR078_g018,4,1.73812E-07,2.13547E-05,2088.291611,4
PgR078_g019,11,6.17571E-07,2.28009E-05,2385.390868,11
PgR078_g020,5,2.67895E-06,2.07723E-05,793.0477088,5
PgR078_g021,22,2.80686E-05,2.42319E-05,38382.29496,22
PgR078_g022,20,7.23347E-06,2.42166E-05,12311.86546,20
PgR078_g023,11,6.81266E-07,2.17269E-05,9084.057478,11
PgR078_g024,10,2.05727E-06,2.16343E-05,16429.82835,10
PgR078_g025,1,2.33539E-07,1.80509E-05,0,1
PgR078_g026,1,9.93955E-11,1.67647E-05,0,1
PgR078_g027,40,7.59107E-05,2.52972E-05,42435.88593,40
PgR078_g028,17,2.2595E-05,2.29927E-05,3567.886558,17
PgR078_g029,13,4.74745E-05,2.34373E-05,5828.702593,13
PgR078_g030,27,1.63506E-07,2.17316E-05,7583.023314,27
PgR078_g032,11,3.99623E-05,2.27169E-05,1863.190918,11
PgR078_g033,4,2.2382E-08,1.90407E-05,11123.22632,4
PgR078_g036,59,5.9214E-06,2.41138E-05,55522.39367,59
PgR078_g038,30,1.86412E-05,2.4115E-05,6444.532403,30
PgR078_g039,12,0.000391105,2.3252E-05,9312.304239,12
PgR078_g040,5,4.32249E-08,1.99009E-05,989.8790974,5
PgR078_g041,17,6.03786E-05,2.41774E-05,12018.17818,17
PgR079_g001,8,8.90842E-07,2.15151E-05,15224.13708,8
PgR079_g002,5,7.6303E-06,2.14767E-05,542.5240143,5
PgR079_g003,13,7.38958E-10,1.69408E-05,44828.6924,13
PgR079_g005,5,5.64104E-07,2.05031E-05,738.1397421,5
PgR079_g006,2,7.94309E-07,1.98997E-05,0,2
PgR079_g007,34,6.29579E-06,2.39286E-05,6902.373204,34
PgR079_g008,26,0.000126078,2.4653E-05,19211.55117,26
PgR079_g010,22,7.77672E-05,2.45561E-05,16399.37715,22
PgR079_g011,12,0.000163854,2.28969E-05,5227.491591,12
PgR079_g012,25,3.55545E-05,2.42342E-05,14534.32584,25
PgR079_g013,30,0.000910059,2.55421E-05,86985.35074,30
PgR079_g014,275,0.570035754,2.42836E-05,207520.9276,275
PgR079_g015,9,6.63908E-06,2.1759E-05,4745.462731,9
PgR079_g016,30,0.000924586,2.50639E-05,29782.88371,30
PgR079_g020,36,0.061431179,2.28707E-05,10382.09099,36
PgR079_g021,34,9.65589E-06,2.46926E-05,15674.41817,34
PgR079_g022,153,0.297690626,2.27988E-05,5370.709779,153
PgR079_g023,32,1.14259E-05,2.45948E-05,10195.04328,32
PgR079_g024,42,5.41536E-06,2.50765E-05,18268.11504,42
PgR079_g026,20,5.3017E-07,2.11028E-05,66638.40001,20
PgR079_g027,19,0.000221129,2.35749E-05,5947.472771,19
PgR079_g028,14,1.97787E-13,1.38095E-05,284.204876,14
PgR079_g029,16,2.96494E-13,1.41547E-05,862.9127189,16
PgR079_g030,11,1.26238E-05,2.30548E-05,3961.768131,11
PgR079_g031,5,3.37185E-08,1.98322E-05,110.0013812,5
PgR079_g034,6,0.000177936,2.15239E-05,890.1234669,6
PgR079_g035,11,0.000675943,2.32758E-05,9070.081851,11
PgR079_g037,29,0.000786346,2.48645E-05,32616.2711,29
PgR079_g038,29,6.60415E-05,2.44164E-05,26622.48366,29
PgR079_g039,12,2.78686E-07,2.14192E-05,3571.988085,12
PgR079_g040,34,0.000222917,2.56049E-05,67478.79276,34
PgR080_g001,2,1.193E-10,1.62779E-05,127.2836802,2
PgR080_g003,40,0.000231161,2.44385E-05,85195.42596,40
PgR080_g004,9,2.94615E-07,2.124E-05,2082.604845,9
PgR080_g005,6,2.51859E-07,2.07827E-05,11692.21686,6
PgR080_g006,1,0,1,0,1
PgB01_g059,1,0,1,0,1
PgR080_g008,14,0.000411375,2.28953E-05,26570.89037,14
PgR080_g010,107,4.17511E-05,2.54758E-05,22765.08953,107
PgR080_g011,19,0.000245467,2.43605E-05,7521.951096,19
PgR080_g012,7,0.000187634,2.13566E-05,4232.515879,7
PgR080_g013,32,1.42418E-05,2.45435E-05,7192.280741,32
PgR080_g014,15,7.2324E-05,2.35777E-05,12912.84459,15
PgR080_g015,4,9.28455E-06,2.07801E-05,22094.9148,4
PgR080_g016,27,0.000137746,2.44894E-05,35890.65281,27
PgR080_g018,47,5.73712E-10,1.68279E-05,34637.176,47
PgR080_g019,12,1.57073E-07,2.09231E-05,36489.51367,12
PgR080_g020,29,0.00466965,2.48416E-05,57724.72504,29
PgR080_g021,10,1.76401E-06,2.1668E-05,3011.610791,10
PgR080_g022,17,0.003251251,2.29163E-05,13846.96353,17
PgR080_g023,92,6.31822E-05,2.60913E-05,71428.62247,92
PgR080_g024,25,0.000587175,2.44744E-05,30058.74313,25
PgR080_g027,225,0.412265314,2.46117E-05,24400.33142,225
PgR080_g029,10,0.007549082,2.20425E-05,6608.396593,10
PgR080_g030,14,1.17303E-11,1.54022E-05,18062.89487,14
PgR080_g031,33,1.1221E-10,1.6002E-05,70596.33649,33
PgR080_g032,185,0.354724558,2.34935E-05,34143.64607,185
PgR080_g034,3,2.21386E-08,1.86536E-05,11341.55761,3
PgR080_g035,13,1.37631E-07,2.16006E-05,3741.262573,13
PgR080_g036,13,6.51071E-06,2.26157E-05,13066.95993,13
PgB21_g018,4,6.62774E-09,1.58803E-05,19857.12714,4
PgR080_g037,7,1.81492E-06,1.80763E-05,18123.79195,7
PgR080_g039,94,0.15204701,2.22559E-05,2538.244624,94
PgR080_g040,335,0.805364943,2.3467E-05,17087.40822,335
PgR080_g041,46,3.00231E-05,2.52998E-05,53885.55985,46
PgR080_g042,43,5.18544E-06,2.40599E-05,11348.79157,43
PgR080_g043,13,2.84801E-05,2.33962E-05,3810.331959,13
PgR080_g044,8,7.55272E-06,2.09991E-05,1044.524668,8
PgR080_g045,3,5.35012E-08,1.96788E-05,2256.402529,3
PgB20_g057,3,2.99387E-07,1.91424E-05,788.5222345,3
PgR080_g046,10,1.04168E-08,1.9931E-05,9555.280345,10
PgR012_g051,3,2.86685E-10,1.75973E-05,923.2307798,3
PgR080_g047,31,4.78962E-08,2.07254E-05,28249.22611,31
PgR080_g048,2,3.78754E-08,1.76152E-05,0,2
PgR080_g050,81,3.7262E-06,2.39309E-05,46245.26437,81
PgR080_g051,7,1.40141E-07,2.05719E-05,106.5598928,7
PgR080_g052,11,5.75107E-07,2.25251E-05,12584.74271,11
PgR080_g053,3,0.000940677,2.08781E-05,153.0162102,3
PgR080_g054,1,0,1,0,1
PgR081_g001,102,0.236831485,2.25093E-05,6827.210536,102
PgR081_g002,1,0,1,0,1
PgR081_g003,10,2.89551E-08,1.88221E-05,3853.438813,10
PgB21_g030,4,1.04183E-07,1.94757E-05,1214.882415,4
PgR081_g004,19,9.05639E-05,2.40258E-05,15966.4699,19
PgR081_g005,13,4.79857E-06,2.28019E-05,8459.010648,13
PgR081_g006,18,2.34777E-05,2.32099E-05,109099.9937,18
PgR081_g010,6,7.48086E-08,1.91355E-05,28751.29904,6
PgR023_g092,1,2.69954E-10,1.5818E-05,0,1
PgR081_g011,8,1.59634E-06,2.19481E-05,1202.458448,8
PgR081_g012,193,0.360288021,2.31932E-05,24445.99551,193
PgR081_g013,11,1.9288E-11,1.51694E-05,4677.198909,11
PgR081_g014,214,0.48138646,2.30883E-05,13006.64673,214
PgR081_g016,22,2.3862E-07,2.22464E-05,6072.214818,22
PgR081_g017,5,4.45098E-06,2.16675E-05,753.0989124,5
PgR081_g018,18,1.20316E-05,2.3695E-05,23094.36314,18
PgR081_g019,1,2.0149E-08,1.77566E-05,0,1
PgR081_g020,25,1.94128E-05,2.42225E-05,10205.70784,25
PgR081_g021,24,1.56943E-05,2.40523E-05,13852.64111,24
PgR081_g022,8,3.79165E-05,2.19684E-05,2515.814415,8
PgR081_g023,16,1.77198E-05,2.31723E-05,9262.302697,16
PgR081_g025,160,0.323440108,2.34143E-05,56003.14251,160
PgR081_g027,342,0.730244032,2.35738E-05,16270.3653,342
PgR082_g001,49,3.73419E-05,2.47672E-05,12828.48256,49
PgR082_g002,18,1.87633E-05,2.39189E-05,15012.0844,18
PgR082_g003,14,0.005412835,2.1992E-05,6172.963449,14
PgR082_g005,3,1.55491E-07,1.80995E-05,440.7214119,3
PgR082_g006,34,4.00044E-05,2.45682E-05,25049.50007,34
PgR082_g007,28,7.86912E-05,2.45803E-05,28377.92261,28
PgR082_g008,14,0.000252329,2.31273E-05,10658.90974,14
PgR082_g009,3,5.45418E-07,2.03116E-05,446.9890123,3
PgR082_g010,14,6.72664E-06,2.23424E-05,14988.00348,14
PgR082_g011,22,0.003346576,2.42501E-05,19015.43769,22
PgR082_g012,14,6.58877E-05,2.32899E-05,8152.185779,14
PgR082_g013,9,3.42965E-07,2.15871E-05,2786.836712,9
PgR082_g014,35,0.000193782,2.4862E-05,23142.63455,35
PgR082_g015,4,3.13168E-10,1.69863E-05,11556.14961,4
PgR082_g016,13,3.04333E-08,2.04086E-05,14621.78865,13
PgR082_g019,20,3.55645E-06,2.34957E-05,9541.330293,20
PgR082_g020,6,4.54128E-05,1.96847E-05,7425.384648,6
PgR082_g021,1,1.3558E-09,1.69005E-05,0,1
PgR082_g022,15,0.002352072,2.34648E-05,19609.05605,15
PgR082_g023,30,0.00022009,2.48645E-05,23658.10106,30
PgR082_g024,37,9.01644E-07,2.305E-05,12835.75996,37
PgR082_g026,7,8.49038E-07,2.12441E-05,3616.729671,7
PgR082_g027,189,0.406622741,2.28524E-05,8829.138984,189
PgR082_g028,15,8.54245E-06,2.33929E-05,6313.655047,15
PgR082_g029,24,0.000154816,2.37931E-05,22330.79073,24
PgR082_g030,22,1.05419E-06,2.29405E-05,45522.36049,22
PgR082_g032,161,0.377872575,2.27656E-05,4310.147141,161
PgR082_g033,7,5.06765E-05,1.96742E-05,2409.360783,7
PgR082_g035,46,4.35157E-05,2.53306E-05,65039.51298,46
PgR082_g036,9,2.52177E-07,2.10455E-05,6774.124537,9
PgR082_g037,43,4.06758E-05,2.59007E-05,57121.5328,43
PgR082_g039,6,5.93462E-08,2.06834E-05,1824.81266,6
PgR082_g040,58,1.05748E-05,2.45086E-05,22624.28402,58
PgR082_g041,14,4.61562E-07,2.23949E-05,17248.57364,14
PgR082_g042,6,1.76859E-07,1.99537E-05,5850.681257,6
PgB07_g083,2,1.18762E-12,1.38564E-05,10197.54506,2
PgR083X_g002,7,8.84417E-07,2.14096E-05,276981.0521,7
PgR083X_g003,16,1.19605E-05,2.32981E-05,8516.487372,16
PgR083X_g005,1,1.18251E-09,1.70282E-05,0,1
PgR083X_g006,14,4.26854E-05,2.36967E-05,6091.205971,14
PgR083X_g007,18,7.43753E-05,2.29358E-05,3266.586219,18
PgR083X_g008,5,1.04607E-07,2.0528E-05,533.6628868,5
PgR083X_g010,25,0.000317598,2.51775E-05,13127.02869,25
PgR083X_g011,1,1.09716E-11,1.52488E-05,0,1
PgR083X_g012,19,8.63587E-06,2.37665E-05,10727.33854,19
PgR083X_g013,3,2.16454E-07,2.09091E-05,78.35517656,3
PgR083X_g019,6,5.46762E-09,1.91033E-05,3607.398888,6
PgR083X_g023,17,0.000298397,2.35949E-05,16073.18693,17
PgR083X_g024,3,1.59561E-05,1.98626E-05,2308.607676,3
PgR083X_g025,73,4.74128E-06,2.4484E-05,14922.71462,73
PgR083X_g026,35,0.041373487,2.29111E-05,18040.5747,35
PgR083X_g027,42,6.85949E-06,2.47139E-05,15772.61631,42
PgR083X_g028,26,0.039008513,2.15424E-05,5735.317848,26
PgR083X_g029,4,1.43918E-14,1.27104E-05,10973.78839,4
PgR030_g045,1,5.07053E-17,1.11562E-05,0,1
PgR083X_g030,12,3.11211E-06,2.27998E-05,6891.60334,12
PgR083X_g031,4,7.43888E-06,1.95168E-05,2052.037792,4
PgR083X_g032,20,4.23135E-05,2.36446E-05,20700.45114,20
PgR083X_g033,314,0.685344546,2.33274E-05,18412.01557,314
PgR083X_g034,3,1.7931E-05,1.9566E-05,254.53046,3
PgR083X_g035,5,4.43025E-08,1.93866E-05,14214.98346,5
PgR083X_g036,33,1.83623E-05,2.45622E-05,32625.32485,33
PgR083X_g037,19,8.13004E-07,2.34544E-05,9821.383116,19
PgR083X_g039,7,0.000626728,2.14252E-05,11907.16448,7
PgR083X_g040,2,2.15343E-13,1.40241E-05,55.31452778,2
PgR083X_g041,1,3.52388E-09,1.84665E-05,0,1
PgR084X_g001,97,1.51006E-05,2.49688E-05,13346.06444,97
PgR084X_g002,101,1.05696E-05,2.55376E-05,46586.56991,101
PgR084X_g004,28,6.42871E-05,2.53627E-05,193551.2382,28
PgR084X_g006,200,0.409594806,2.34044E-05,10396.40479,200
PgR084X_g007,199,0.397688993,2.26768E-05,1760.827972,199
PgR084X_g009,114,1.5854E-05,2.58498E-05,47809.49077,114
PgR084X_g010,25,3.29067E-06,2.4312E-05,9066.959984,25
PgR084X_g011,3,4.44871E-08,1.88058E-05,13638.88926,3
PgR084X_g012,2,3.73484E-09,1.46699E-05,73.10605643,2
PgR084X_g013,60,2.13225E-06,2.42601E-05,37377.66447,60
PgR084X_g014,89,1.45779E-05,2.57991E-05,56931.16647,89
PgR084X_g015,15,0.012171796,2.32791E-05,5367.742997,15
PgR084X_g016,36,9.76566E-05,2.41289E-05,20451.31675,36
PgR084X_g017,18,1.53966E-07,2.16057E-05,6189.231032,18
PgR084X_g018,68,1.89152E-05,2.44373E-05,39950.32574,68
PgR084X_g020,7,9.5138E-07,2.03982E-05,12294.18322,7
PgR084X_g023,10,5.2375E-07,2.13452E-05,11706.06896,10
PgR084X_g024,25,2.03517E-05,2.40067E-05,6180.394139,25
PgR084X_g025,69,2.04489E-05,2.5236E-05,15432.27749,69
PgR084X_g026,35,9.91668E-06,2.449E-05,10255.73414,35
PgR084X_g029,57,8.57939E-06,2.52391E-05,35078.59966,57
PgR084X_g030,28,4.3299E-05,2.49969E-05,22665.88942,28
PgR084X_g031,14,4.21719E-05,2.28389E-05,21110.69163,14
PgR084X_g032,2,2.91542E-06,2.07607E-05,138.4534515,2
PgR084X_g033,29,3.3312E-05,2.55493E-05,141773.5379,29
PgR084X_g034,1,3.02097E-15,1.25031E-05,0,1
PgR084X_g035,19,1.188E-05,2.23359E-05,7587.936641,19
PgR084X_g036,8,1.91116E-06,2.19935E-05,1500.159371,8
PgR084X_g039,9,2.59193E-06,1.88658E-05,8074.232152,9
PgR084X_g040,1,1.60942E-10,1.64723E-05,0,1
PgR084X_g041,5,7.49292E-07,2.06156E-05,9357.314318,5
PgR084X_g042,78,4.76415E-05,2.47617E-05,32844.23758,78
PgR085_g003,33,1.41253E-05,2.47764E-05,8759.175823,33
PgR085_g004,92,0.187784798,2.29996E-05,35840.50279,92
PgR085_g006,2,3.80646E-10,1.62808E-05,16.80081913,2
PgR085_g007,1,2.0832E-11,1.52749E-05,0,1
PgR085_g009,17,5.84979E-05,2.34066E-05,15509.59117,17
PgR085_g011,44,6.53793E-05,2.43641E-05,19783.31738,44
PgR034_g031,2,6.76561E-09,1.68996E-05,153.6210318,2
PgR085_g013,21,0.003409135,2.41051E-05,54756.75006,21
PgR085_g021,2,1.83632E-10,1.46361E-05,10960,2
PgR085_g017,3,5.08867E-08,1.74319E-05,21954.61743,3
PgB02X_g172,1,3.99771E-16,1.04402E-05,0,1
PgR001X_g288,2,3.10493E-11,1.3538E-05,21918,2
PgR085_g026,1,0,1,0,1
PgR085_g027,9,3.22497E-07,1.7503E-05,50090.04695,9
PgR085_g028,15,0.000113489,2.29938E-05,6530.933301,15
PgR085_g030,15,0.0160015,2.12581E-05,1106.476627,15
PgR085_g031,18,0.000193034,2.43126E-05,48265.54722,18
PgR085_g033,24,7.73897E-13,1.42179E-05,3078.400097,24
PgR085_g035,8,1.44201E-05,2.18126E-05,934.7433458,8
PgR085_g036,16,1.3387E-12,1.47759E-05,4066.633784,16
PgR085_g037,13,1.12559E-12,1.45283E-05,9965.467454,13
PgR085_g038,20,1.29233E-06,2.31755E-05,3125.696295,20
PgR002_g170,5,7.43234E-07,2.08651E-05,232.8882721,5
PgR085_g039,22,1.93081E-05,2.44004E-05,24392.21714,22
PgR002_g253,4,1.92372E-07,2.02753E-05,4647.960851,4
PgR085_g040,21,1.39677E-10,1.56998E-05,48603.7472,21
PgR085_g041,30,2.33974E-12,1.45355E-05,7687.982502,30
PgR085_g042,16,2.1538E-12,1.55943E-05,80546.37019,16
PgR085_g043,22,6.64766E-13,1.42466E-05,6130.679067,22
PgR085_g044,1,2.13066E-13,1.40205E-05,0,1
PgR085_g045,23,1.68435E-12,1.40475E-05,7811.203392,23
PgR019_g132,2,8.49393E-15,1.24309E-05,0.458974359,2
PgR085_g047,31,1.18821E-12,1.48388E-05,40358.03898,31
PgR085_g048,18,1.48809E-11,1.51906E-05,15921.5136,18
PgR085_g049,30,4.59631E-12,1.50245E-05,7600.518861,30
PgR085_g050,3,1.28615E-08,1.65251E-05,1522.18826,3
PgR085_g051,2,4.45715E-14,1.33908E-05,293.0778174,2
PgR085_g052,34,0.005436292,2.46257E-05,27715.95378,34
PgR085_g054,4,4.59091E-06,2.0178E-05,1433.184349,4
PgR085_g055,3,1.38771E-13,1.32557E-05,156.7620076,3
PgR085_g056,10,3.39092E-06,2.25164E-05,11932.25312,10
PgR085_g058,95,5.06497E-05,2.60641E-05,42720.61529,95
PgR085_g059,22,3.12777E-05,2.4432E-05,18110.07848,22
PgR086X_g001,84,5.38382E-06,2.46214E-05,66583.56553,84
PgR012_g183,8,8.59268E-08,2.03351E-05,3986.760412,8
PgR086X_g003,12,0.000213457,2.19E-05,117665.2945,12
PgR086X_g004,8,0.000171149,2.10278E-05,15287.52704,8
PgR086X_g006,22,5.81963E-08,2.11425E-05,36738.40204,22
PgR086X_g007,82,8.61147E-06,2.36211E-05,59177.59971,82
PgR086X_g008,1,1.35114E-09,1.73019E-05,0,1
PgR086X_g009,9,0.00117388,2.04512E-05,17698.67567,9
PgR086X_g010,30,8.5479E-05,2.54628E-05,24392.23107,30
PgR086X_g011,35,3.44711E-05,2.47911E-05,17615.33839,35
PgR086X_g012,28,0.015909928,2.40246E-05,33217.74141,28
PgR086X_g013,13,0.000192179,1.91428E-05,47032.52965,13
PgR086X_g014,18,0.000677148,2.07168E-05,26093.9283,18
PgR086X_g015,24,4.75042E-10,1.73916E-05,60044.46151,24
PgR086X_g017,10,2.22898E-06,2.25195E-05,6222.041414,10
PgR086X_g018,10,2.70983E-07,2.1231E-05,218.505379,10
PgR086X_g021,11,9.73023E-05,2.24366E-05,3752.68038,11
